Fecha,Producto,Precio_Unitario,Cantidad,Venta_Total
2023-01-21 02:00:00,Producto A,47.4,12,568.8
2023-01-21 03:00:00,Producto B,74.07,8,592.56
2023-01-21 04:00:00,Producto A,70.83,16,1133.28
2023-01-21 05:00:00,Producto B,98.8,5,494.0
2023-01-21 06:00:00,Producto C,26.39,1,26.39
2023-01-21 07:00:00,Producto D,67.92,17,1154.64
2023-01-21 08:00:00,Producto A,62.92,8,503.36
2023-01-21 09:00:00,Producto A,91.93,10,919.3000000000001
2023-01-21 10:00:00,Producto D,19.85,18,357.3
2023-01-21 11:00:00,Producto A,76.42,15,1146.3
2023-01-21 12:00:00,Producto A,58.99,13,766.87
2023-01-21 13:00:00,Producto B,31.09,10,310.9
2023-01-21 14:00:00,Producto A,50.07,9,450.63
2023-01-21 15:00:00,Producto C,36.71,13,477.23
2023-01-21 16:00:00,Producto C,60.03,3,180.09
2023-01-21 17:00:00,Producto D,89.46,3,268.38
2023-01-21 18:00:00,Producto A,59.08,1,59.08
2023-01-21 19:00:00,Producto D,65.01,2,130.02
2023-01-21 20:00:00,Producto C,54.28,11,597.08
2023-01-21 21:00:00,Producto A,9.86,14,138.04
2023-01-21 22:00:00,Producto A,27.12,10,271.2
2023-01-21 23:00:00,Producto D,51.74,7,362.18
2023-01-22 00:00:00,Producto C,34.47,1,34.47
2023-01-22 01:00:00,Producto A,22.27,7,155.89
2023-01-22 02:00:00,Producto D,52.89,15,793.35
2023-01-22 03:00:00,Producto C,35.67,11,392.37
2023-01-22 04:00:00,Producto D,29.52,6,177.12
2023-01-22 05:00:00,Producto B,49.08,7,343.56
2023-01-22 06:00:00,Producto A,17.66,7,123.62
2023-01-22 07:00:00,Producto B,93.14,1,93.14
2023-01-22 08:00:00,Producto C,87.43,10,874.3000000000001
2023-01-22 09:00:00,Producto B,72.22,15,1083.3
2023-01-22 10:00:00,Producto B,15.09,8,120.72
2023-01-22 11:00:00,Producto C,78.71,19,1495.4899999999998
2023-01-22 12:00:00,Producto D,81.76,3,245.28000000000003
2023-01-22 13:00:00,Producto B,77.94,15,1169.1
2023-01-22 14:00:00,Producto D,15.83,4,63.32
2023-01-22 15:00:00,Producto B,66.17,6,397.02
2023-01-22 16:00:00,Producto D,84.26,10,842.6
2023-01-22 17:00:00,Producto C,59.85,18,1077.3
2023-01-22 18:00:00,Producto B,66.41,16,1062.56
2023-01-22 19:00:00,Producto C,48.54,18,873.72
2023-01-22 20:00:00,Producto B,55.23,6,331.38
2023-01-22 21:00:00,Producto C,8.27,19,157.13
2023-01-22 22:00:00,Producto C,65.7,17,1116.9
2023-01-22 23:00:00,Producto B,12.74,18,229.32
2023-01-23 00:00:00,Producto B,46.33,13,602.29
2023-01-23 01:00:00,Producto B,32.8,7,229.59999999999997
2023-01-23 02:00:00,Producto A,56.82,12,681.84
2023-01-23 03:00:00,Producto D,17.67,2,35.34
2023-01-23 04:00:00,Producto A,70.71,12,848.52
2023-01-23 05:00:00,Producto A,80.53,12,966.36
2023-01-23 06:00:00,Producto C,20.52,4,82.08
2023-01-23 07:00:00,Producto B,14.91,4,59.64
2023-01-23 08:00:00,Producto D,18.82,18,338.76
2023-01-23 09:00:00,Producto C,88.33,16,1413.28
2023-01-23 10:00:00,Producto A,55.18,14,772.52
2023-01-23 11:00:00,Producto B,49.39,17,839.63
2023-01-23 12:00:00,Producto C,15.14,17,257.38
2023-01-23 13:00:00,Producto B,66.71,3,200.13
2023-01-23 14:00:00,Producto C,87.46,6,524.76
2023-01-23 15:00:00,Producto B,83.68,13,1087.8400000000001
2023-01-23 16:00:00,Producto A,64.48,9,580.32
2023-01-23 17:00:00,Producto D,12.15,9,109.35000000000001
2023-01-23 18:00:00,Producto A,15.68,8,125.44
2023-01-23 19:00:00,Producto D,9.68,17,164.56
2023-01-23 20:00:00,Producto B,29.46,16,471.36
2023-01-23 21:00:00,Producto C,17.89,16,286.24
2023-01-23 22:00:00,Producto A,29.7,19,564.3
2023-01-23 23:00:00,Producto D,41.58,16,665.28
2023-01-24 00:00:00,Producto A,94.58,14,1324.12
2023-01-24 01:00:00,Producto D,62.99,14,881.86
2023-01-24 02:00:00,Producto A,84.32,14,1180.48
2023-01-24 03:00:00,Producto D,72.48,14,1014.72
2023-01-24 04:00:00,Producto D,15.69,12,188.28
2023-01-24 05:00:00,Producto B,74.91,6,449.46
2023-01-24 06:00:00,Producto D,31.13,13,404.69
2023-01-24 07:00:00,Producto B,65.72,16,1051.52
2023-01-24 08:00:00,Producto D,37.39,9,336.51
2023-01-24 09:00:00,Producto C,99.78,2,199.56
2023-01-24 10:00:00,Producto C,30.04,3,90.12
2023-01-24 11:00:00,Producto C,31.52,10,315.2
2023-01-24 12:00:00,Producto D,93.41,2,186.82
2023-01-24 13:00:00,Producto B,7.34,10,73.4
2023-01-24 14:00:00,Producto B,71.19,8,569.52
2023-01-24 15:00:00,Producto D,73.91,17,1256.47
2023-01-24 16:00:00,Producto C,84.46,1,84.46
2023-01-24 17:00:00,Producto C,97.57,6,585.42
2023-01-24 18:00:00,Producto B,97.68,7,683.76
2023-01-24 19:00:00,Producto C,11.2,15,168.0
2023-01-24 20:00:00,Producto A,83.07,18,1495.2599999999998
2023-01-24 21:00:00,Producto B,66.4,9,597.6
2023-01-24 22:00:00,Producto C,66.5,8,532.0
2023-01-24 23:00:00,Producto B,17.19,10,171.9
2023-01-25 00:00:00,Producto A,66.77,4,267.08
2023-01-25 01:00:00,Producto B,98.34,8,786.72
2023-01-25 02:00:00,Producto B,91.62,1,91.62
2023-01-25 03:00:00,Producto B,46.72,8,373.76
2023-01-25 04:00:00,Producto B,8.8,12,105.60000000000001
2023-01-25 05:00:00,Producto A,39.42,15,591.3000000000001
2023-01-25 06:00:00,Producto D,83.51,13,1085.63
2023-01-25 07:00:00,Producto B,71.64,16,1146.24
2023-01-25 08:00:00,Producto B,48.64,18,875.52
2023-01-25 09:00:00,Producto C,10.23,1,10.23
2023-01-25 10:00:00,Producto B,45.55,17,774.3499999999999
2023-01-25 11:00:00,Producto C,49.56,16,792.96
2023-01-25 12:00:00,Producto D,93.21,5,466.04999999999995
2023-01-25 13:00:00,Producto A,65.9,10,659.0
2023-01-25 14:00:00,Producto A,34.61,6,207.66
2023-01-25 15:00:00,Producto D,54.91,12,658.92
2023-01-25 16:00:00,Producto A,11.28,10,112.8
2023-01-25 17:00:00,Producto D,97.39,17,1655.63
2023-01-25 18:00:00,Producto D,39.21,2,78.42
2023-01-25 19:00:00,Producto D,50.4,19,957.6
2023-01-25 20:00:00,Producto A,38.75,6,232.5
2023-01-25 21:00:00,Producto C,69.84,13,907.9200000000001
2023-01-25 22:00:00,Producto D,67.91,9,611.1899999999999
2023-01-25 23:00:00,Producto B,72.96,12,875.52
2023-01-26 00:00:00,Producto A,30.47,18,548.46
2023-01-26 01:00:00,Producto D,34.99,8,279.92
2023-01-26 02:00:00,Producto D,16.9,18,304.2
2023-01-26 03:00:00,Producto B,67.27,2,134.54
2023-01-26 04:00:00,Producto C,8.78,8,70.24
2023-01-26 05:00:00,Producto C,61.78,10,617.8
2023-01-26 06:00:00,Producto C,87.62,9,788.58
2023-01-26 07:00:00,Producto D,89.63,18,1613.34
2023-01-26 08:00:00,Producto D,47.66,8,381.28
2023-01-26 09:00:00,Producto D,48.63,19,923.97
2023-01-26 10:00:00,Producto A,12.31,3,36.93
2023-01-26 11:00:00,Producto B,68.72,9,618.48
2023-01-26 12:00:00,Producto D,83.02,13,1079.26
2023-01-26 13:00:00,Producto B,28.24,9,254.16
2023-01-26 14:00:00,Producto B,45.02,12,540.24
2023-01-26 15:00:00,Producto C,84.69,13,1100.97
2023-01-26 16:00:00,Producto A,88.33,8,706.64
2023-01-26 17:00:00,Producto D,28.1,15,421.5
2023-01-26 18:00:00,Producto C,57.3,13,744.9
2023-01-26 19:00:00,Producto C,23.29,13,302.77
2023-01-26 20:00:00,Producto D,14.68,17,249.56
2023-01-26 21:00:00,Producto B,91.56,15,1373.4
2023-01-26 22:00:00,Producto C,82.95,19,1576.05
2023-01-26 23:00:00,Producto B,77.2,3,231.60000000000002
2023-01-27 00:00:00,Producto A,9.63,14,134.82000000000002
2023-01-27 01:00:00,Producto B,85.15,10,851.5
2023-01-27 02:00:00,Producto A,46.61,17,792.37
2023-01-27 03:00:00,Producto B,37.53,8,300.24
2023-01-27 04:00:00,Producto C,56.92,18,1024.56
2023-01-27 05:00:00,Producto C,13.68,12,164.16
2023-01-27 06:00:00,Producto A,76.88,17,1306.96
2023-01-27 07:00:00,Producto D,60.33,11,663.63
2023-01-27 08:00:00,Producto A,22.73,9,204.57
2023-01-27 09:00:00,Producto A,22.88,15,343.2
2023-01-27 10:00:00,Producto B,22.5,9,202.5
2023-01-27 11:00:00,Producto B,10.42,12,125.03999999999999
2023-01-27 12:00:00,Producto A,60.84,11,669.24
2023-01-27 13:00:00,Producto C,84.83,17,1442.11
2023-01-27 14:00:00,Producto B,6.66,6,39.96
2023-01-27 15:00:00,Producto D,9.66,8,77.28
2023-01-27 16:00:00,Producto B,59.41,10,594.0999999999999
2023-01-27 17:00:00,Producto B,82.85,15,1242.75
2023-01-27 18:00:00,Producto D,36.04,4,144.16
2023-01-27 19:00:00,Producto A,38.21,18,687.78
2023-01-27 20:00:00,Producto D,61.65,11,678.15
2023-01-27 21:00:00,Producto A,31.05,9,279.45
2023-01-27 22:00:00,Producto A,7.53,9,67.77
2023-01-27 23:00:00,Producto A,74.85,8,598.8
2023-01-28 00:00:00,Producto D,64.44,3,193.32
2023-01-28 01:00:00,Producto A,60.17,18,1083.06
2023-01-28 02:00:00,Producto C,75.46,14,1056.4399999999998
2023-01-28 03:00:00,Producto D,69.15,3,207.45000000000002
2023-01-28 04:00:00,Producto C,24.56,17,417.52
2023-01-28 05:00:00,Producto A,38.49,4,153.96
2023-01-28 06:00:00,Producto B,16.98,18,305.64
2023-01-28 07:00:00,Producto A,17.34,15,260.1
2023-01-28 08:00:00,Producto C,69.24,19,1315.56
2023-01-28 09:00:00,Producto C,86.57,6,519.42
2023-01-28 10:00:00,Producto D,96.46,15,1446.8999999999999
2023-01-28 11:00:00,Producto B,64.69,7,452.83
2023-01-28 12:00:00,Producto D,22.49,12,269.88
2023-01-28 13:00:00,Producto C,15.04,16,240.64
2023-01-28 14:00:00,Producto A,82.22,9,739.98
2023-01-28 15:00:00,Producto B,59.98,5,299.9
2023-01-28 16:00:00,Producto A,63.74,11,701.14
2023-01-28 17:00:00,Producto A,79.24,2,158.48
2023-01-28 18:00:00,Producto B,71.81,16,1148.96
2023-01-28 19:00:00,Producto D,84.27,4,337.08
2023-01-28 20:00:00,Producto A,10.34,5,51.7
2023-01-28 21:00:00,Producto C,76.01,7,532.07
2023-01-28 22:00:00,Producto A,85.83,6,514.98
2023-01-28 23:00:00,Producto B,32.18,10,321.8
2023-01-29 00:00:00,Producto B,65.84,14,921.76
2023-01-29 01:00:00,Producto B,34.85,8,278.8
2023-01-29 02:00:00,Producto D,96.01,14,1344.14
2023-01-29 03:00:00,Producto A,8.18,14,114.52
2023-01-29 04:00:00,Producto D,60.08,3,180.24
2023-01-29 05:00:00,Producto D,20.82,1,20.82
2023-01-29 06:00:00,Producto B,72.66,9,653.9399999999999
2023-01-29 07:00:00,Producto B,21.71,9,195.39000000000001
2023-01-29 08:00:00,Producto D,27.36,2,54.72
2023-01-29 09:00:00,Producto A,51.97,16,831.52
2023-01-29 10:00:00,Producto C,91.91,8,735.28
2023-01-29 11:00:00,Producto D,25.11,6,150.66
2023-01-29 12:00:00,Producto A,18.7,13,243.1
2023-01-29 13:00:00,Producto B,77.1,1,77.1
2023-01-29 14:00:00,Producto B,52.56,19,998.6400000000001
2023-01-29 15:00:00,Producto A,91.62,15,1374.3000000000002
2023-01-29 16:00:00,Producto C,18.93,1,18.93
2023-01-29 17:00:00,Producto B,66.36,10,663.6
2023-01-29 18:00:00,Producto B,27.12,1,27.12
2023-01-29 19:00:00,Producto B,19.89,12,238.68
2023-01-29 20:00:00,Producto A,69.93,11,769.23
2023-01-29 21:00:00,Producto D,61.4,17,1043.8
2023-01-29 22:00:00,Producto B,76.71,4,306.84
2023-01-29 23:00:00,Producto D,34.4,7,240.79999999999998
2023-01-30 00:00:00,Producto C,47.56,12,570.72
2023-01-30 01:00:00,Producto B,43.52,13,565.76
2023-01-30 02:00:00,Producto B,98.49,5,492.45
2023-01-30 03:00:00,Producto C,32.76,6,196.56
2023-01-30 04:00:00,Producto B,33.01,2,66.02
2023-01-30 05:00:00,Producto D,38.68,7,270.76
2023-01-30 06:00:00,Producto A,58.64,14,820.96
2023-01-30 07:00:00,Producto D,28.97,14,405.58
2023-01-30 08:00:00,Producto A,91.95,10,919.5
2023-01-30 09:00:00,Producto A,30.24,4,120.96
2023-01-30 10:00:00,Producto D,90.1,3,270.29999999999995
2023-01-30 11:00:00,Producto D,14.83,14,207.62
2023-01-30 12:00:00,Producto D,67.37,6,404.22
2023-01-30 13:00:00,Producto D,91.16,15,1367.3999999999999
2023-01-30 14:00:00,Producto C,21.03,8,168.24
2023-01-30 15:00:00,Producto B,96.99,5,484.95
2023-01-30 16:00:00,Producto A,48.02,3,144.06
2023-01-30 17:00:00,Producto D,94.84,3,284.52
2023-01-30 18:00:00,Producto D,69.3,13,900.9
2023-01-30 19:00:00,Producto D,33.65,2,67.3
2023-01-30 20:00:00,Producto C,22.89,1,22.89
2023-01-30 21:00:00,Producto D,33.85,12,406.20000000000005
2023-01-30 22:00:00,Producto D,13.84,8,110.72
2023-01-30 23:00:00,Producto D,18.67,19,354.73
2023-01-31 00:00:00,Producto B,14.94,9,134.46
2023-01-31 01:00:00,Producto C,45.18,14,632.52
2023-01-31 02:00:00,Producto D,80.58,18,1450.44
2023-01-31 03:00:00,Producto A,18.43,10,184.3
2023-01-31 04:00:00,Producto A,17.38,9,156.42
2023-01-31 05:00:00,Producto A,66.13,6,396.78
2023-01-31 06:00:00,Producto C,23.73,1,23.73
2023-01-31 07:00:00,Producto C,14.27,5,71.35
2023-01-31 08:00:00,Producto A,20.85,10,208.5
2023-01-31 09:00:00,Producto D,92.75,13,1205.75
2023-01-31 10:00:00,Producto C,83.04,4,332.16
2023-01-31 11:00:00,Producto A,38.64,1,38.64
2023-01-31 12:00:00,Producto A,67.3,2,134.6
2023-01-31 13:00:00,Producto D,56.04,4,224.16
2023-01-31 14:00:00,Producto B,69.33,17,1178.61
2023-01-31 15:00:00,Producto C,69.85,10,698.5
2023-01-31 16:00:00,Producto D,64.73,12,776.76
2023-01-31 17:00:00,Producto A,30.28,2,60.56
2023-01-31 18:00:00,Producto A,8.71,3,26.130000000000003
2023-01-31 19:00:00,Producto D,48.28,14,675.9200000000001
2023-01-31 20:00:00,Producto C,89.64,15,1344.6
2023-01-31 21:00:00,Producto B,59.1,13,768.3000000000001
2023-01-31 22:00:00,Producto B,84.08,9,756.72
2023-01-31 23:00:00,Producto A,99.2,2,198.4
2023-02-01 00:00:00,Producto C,20.54,19,390.26
2023-02-01 01:00:00,Producto B,70.72,16,1131.52
2023-02-01 02:00:00,Producto C,69.06,11,759.6600000000001
2023-02-01 03:00:00,Producto C,98.1,12,1177.1999999999998
2023-02-01 04:00:00,Producto A,98.63,1,98.63
2023-02-01 05:00:00,Producto B,70.23,2,140.46
2023-02-01 06:00:00,Producto D,28.14,16,450.24
2023-02-01 07:00:00,Producto A,80.86,2,161.72
2023-02-01 08:00:00,Producto B,15.17,19,288.23
2023-02-01 09:00:00,Producto B,79.17,10,791.7
2023-02-01 10:00:00,Producto B,91.47,19,1737.93
2023-02-01 11:00:00,Producto B,41.37,10,413.7
2023-02-01 12:00:00,Producto B,64.91,16,1038.56
2023-02-01 13:00:00,Producto C,45.86,13,596.18
2023-02-01 14:00:00,Producto A,46.59,16,745.44
2023-02-01 15:00:00,Producto C,34.49,18,620.82
2023-02-01 16:00:00,Producto D,77.4,8,619.2
2023-02-01 17:00:00,Producto B,93.94,18,1690.92
2023-02-01 18:00:00,Producto A,94.37,13,1226.81
2023-02-01 19:00:00,Producto B,21.6,7,151.20000000000002
2023-02-01 20:00:00,Producto A,88.1,18,1585.8
2023-02-01 21:00:00,Producto C,75.06,6,450.36
2023-02-01 22:00:00,Producto A,29.02,9,261.18
2023-02-01 23:00:00,Producto D,11.39,6,68.34
2023-02-02 00:00:00,Producto D,30.46,18,548.28
2023-02-02 01:00:00,Producto A,91.66,17,1558.22
2023-02-02 02:00:00,Producto A,65.15,12,781.8000000000001
2023-02-02 03:00:00,Producto A,73.5,3,220.5
2023-02-02 04:00:00,Producto A,29.43,5,147.15
2023-02-02 05:00:00,Producto D,73.34,7,513.38
2023-02-02 06:00:00,Producto B,7.67,10,76.7
2023-02-02 07:00:00,Producto A,40.66,10,406.59999999999997
2023-02-02 08:00:00,Producto A,64.54,19,1226.2600000000002
2023-02-02 09:00:00,Producto D,18.88,4,75.52
2023-02-02 10:00:00,Producto D,83.19,10,831.9
2023-02-02 11:00:00,Producto C,27.33,18,491.93999999999994
2023-02-02 12:00:00,Producto A,66.97,3,200.91
2023-02-02 13:00:00,Producto C,43.49,3,130.47
2023-02-02 14:00:00,Producto D,61.62,5,308.09999999999997
2023-02-02 15:00:00,Producto D,15.21,16,243.36
2023-02-02 16:00:00,Producto B,6.61,13,85.93
2023-02-02 17:00:00,Producto A,91.41,11,1005.51
2023-02-02 18:00:00,Producto C,30.61,13,397.93
2023-02-02 19:00:00,Producto D,82.87,19,1574.5300000000002
2023-02-02 20:00:00,Producto D,99.94,6,599.64
2023-02-02 21:00:00,Producto C,25.09,13,326.17
2023-02-02 22:00:00,Producto B,30.19,4,120.76
2023-02-02 23:00:00,Producto D,67.97,5,339.85
2023-02-03 00:00:00,Producto A,96.72,19,1837.68
2023-02-03 01:00:00,Producto D,92.0,5,460.0
2023-02-03 02:00:00,Producto A,52.77,14,738.7800000000001
2023-02-03 03:00:00,Producto C,80.54,4,322.16
2023-02-03 04:00:00,Producto A,17.9,12,214.79999999999998
2023-02-03 05:00:00,Producto C,97.86,6,587.16
2023-02-03 06:00:00,Producto A,96.61,19,1835.59
2023-02-03 07:00:00,Producto C,20.55,10,205.5
2023-02-03 08:00:00,Producto A,33.45,1,33.45
2023-02-03 09:00:00,Producto B,14.51,16,232.16
2023-02-03 10:00:00,Producto A,30.81,4,123.24
2023-02-03 11:00:00,Producto A,82.52,9,742.68
2023-02-03 12:00:00,Producto B,40.94,18,736.92
2023-02-03 13:00:00,Producto D,13.4,17,227.8
2023-02-03 14:00:00,Producto D,37.51,15,562.65
2023-02-03 15:00:00,Producto A,98.23,19,1866.3700000000001
2023-02-03 16:00:00,Producto B,64.82,7,453.73999999999995
2023-02-03 17:00:00,Producto A,44.54,18,801.72
2023-02-03 18:00:00,Producto C,20.82,6,124.92
2023-02-03 19:00:00,Producto C,98.69,19,1875.11
2023-02-03 20:00:00,Producto A,82.98,12,995.76
2023-02-03 21:00:00,Producto D,31.74,3,95.22
2023-02-03 22:00:00,Producto D,11.66,1,11.66
2023-02-03 23:00:00,Producto A,10.38,5,51.900000000000006
2023-02-04 00:00:00,Producto A,16.44,1,16.44
2023-02-04 01:00:00,Producto C,60.17,8,481.36
2023-02-04 02:00:00,Producto D,93.23,7,652.61
2023-02-04 03:00:00,Producto A,52.19,15,782.8499999999999
2023-02-04 04:00:00,Producto C,85.08,11,935.88
2023-02-04 05:00:00,Producto D,47.36,18,852.48
2023-02-04 06:00:00,Producto B,72.32,14,1012.4799999999999
2023-02-04 07:00:00,Producto C,74.53,9,670.77
2023-02-04 08:00:00,Producto D,21.53,5,107.65
2023-02-04 09:00:00,Producto D,39.32,4,157.28
2023-02-04 10:00:00,Producto C,65.54,12,786.48
2023-02-04 11:00:00,Producto B,11.72,1,11.72
2023-02-04 12:00:00,Producto C,39.35,13,511.55
2023-02-04 13:00:00,Producto D,55.81,1,55.81
2023-02-04 14:00:00,Producto A,99.64,3,298.92
2023-02-04 15:00:00,Producto A,50.08,8,400.64
2023-02-04 16:00:00,Producto C,82.53,18,1485.54
2023-02-04 17:00:00,Producto D,46.05,16,736.8
2023-02-04 18:00:00,Producto A,80.66,16,1290.56
2023-02-04 19:00:00,Producto D,61.56,2,123.12
2023-02-04 20:00:00,Producto C,89.23,17,1516.91
2023-02-04 21:00:00,Producto A,44.04,10,440.4
2023-02-04 22:00:00,Producto D,62.41,7,436.87
2023-02-04 23:00:00,Producto A,64.85,10,648.5
2023-02-05 00:00:00,Producto C,44.65,19,848.35
2023-02-05 01:00:00,Producto D,18.71,9,168.39000000000001
2023-02-05 02:00:00,Producto A,13.89,17,236.13
2023-02-05 03:00:00,Producto C,6.58,9,59.22
2023-02-05 04:00:00,Producto A,87.99,9,791.91
2023-02-05 05:00:00,Producto A,27.47,5,137.35
2023-02-05 06:00:00,Producto B,25.09,7,175.63
2023-02-05 07:00:00,Producto B,74.92,11,824.12
2023-02-05 08:00:00,Producto C,35.4,8,283.2
2023-02-05 09:00:00,Producto B,53.07,14,742.98
2023-02-05 10:00:00,Producto C,20.44,2,40.88
2023-02-05 11:00:00,Producto B,96.18,10,961.8000000000001
2023-02-05 12:00:00,Producto A,85.9,16,1374.4
2023-02-05 13:00:00,Producto C,87.06,16,1392.96
2023-02-05 14:00:00,Producto C,43.64,19,829.16
2023-02-05 15:00:00,Producto A,77.42,11,851.62
2023-02-05 16:00:00,Producto C,18.67,6,112.02000000000001
2023-02-05 17:00:00,Producto C,5.82,6,34.92
2023-02-05 18:00:00,Producto B,6.9,7,48.300000000000004
2023-02-05 19:00:00,Producto C,60.73,16,971.68
2023-02-05 20:00:00,Producto D,48.26,13,627.38
2023-02-05 21:00:00,Producto A,54.21,3,162.63
2023-02-05 22:00:00,Producto B,5.71,9,51.39
2023-02-05 23:00:00,Producto B,45.16,3,135.48
2023-02-06 00:00:00,Producto D,73.22,6,439.32
2023-02-06 01:00:00,Producto A,47.06,17,800.02
2023-02-06 02:00:00,Producto A,74.56,3,223.68
2023-02-06 03:00:00,Producto B,27.14,2,54.28
2023-02-06 04:00:00,Producto C,82.25,12,987.0
2023-02-06 05:00:00,Producto B,60.9,6,365.4
2023-02-06 06:00:00,Producto A,25.02,10,250.2
2023-02-06 07:00:00,Producto D,27.49,11,302.39
2023-02-06 08:00:00,Producto B,64.66,16,1034.56
2023-02-06 09:00:00,Producto A,83.84,16,1341.44
2023-02-06 10:00:00,Producto B,44.48,18,800.64
2023-02-06 11:00:00,Producto C,29.54,9,265.86
2023-02-06 12:00:00,Producto B,87.37,19,1660.0300000000002
2023-02-06 13:00:00,Producto B,68.58,2,137.16
2023-02-06 14:00:00,Producto A,47.57,1,47.57
2023-02-06 15:00:00,Producto A,51.35,16,821.6
2023-02-06 16:00:00,Producto A,24.4,18,439.2
2023-02-06 17:00:00,Producto B,64.55,3,193.64999999999998
2023-02-06 18:00:00,Producto C,39.08,1,39.08
2023-02-06 19:00:00,Producto D,99.59,6,597.54
2023-02-06 20:00:00,Producto D,50.62,19,961.78
2023-02-06 21:00:00,Producto A,51.16,19,972.04
2023-02-06 22:00:00,Producto A,58.76,11,646.36
2023-02-06 23:00:00,Producto B,92.09,8,736.72
2023-02-07 00:00:00,Producto D,81.08,5,405.4
2023-02-07 01:00:00,Producto A,47.86,9,430.74
2023-02-07 02:00:00,Producto C,73.28,15,1099.2
2023-02-07 03:00:00,Producto C,60.69,14,849.66
2023-02-07 04:00:00,Producto A,51.77,4,207.08
2023-02-07 05:00:00,Producto A,23.27,8,186.16
2023-02-07 06:00:00,Producto D,49.07,17,834.19
2023-02-07 07:00:00,Producto D,28.35,2,56.7
2023-02-07 08:00:00,Producto B,91.91,16,1470.56
2023-02-07 09:00:00,Producto D,36.86,10,368.6
2023-02-07 10:00:00,Producto C,95.47,2,190.94
2023-02-07 11:00:00,Producto C,55.64,11,612.04
2023-02-07 12:00:00,Producto A,65.0,10,650.0
2023-02-07 13:00:00,Producto D,56.58,19,1075.02
2023-02-07 14:00:00,Producto B,17.29,14,242.06
2023-02-07 15:00:00,Producto C,40.7,11,447.70000000000005
2023-02-07 16:00:00,Producto C,14.42,9,129.78
2023-02-07 17:00:00,Producto B,64.18,7,449.26000000000005
2023-02-07 18:00:00,Producto B,47.45,15,711.75
2023-02-07 19:00:00,Producto C,78.91,17,1341.47
2023-02-07 20:00:00,Producto C,25.94,3,77.82000000000001
2023-02-07 21:00:00,Producto B,20.63,15,309.45
2023-02-07 22:00:00,Producto C,43.6,14,610.4
2023-02-07 23:00:00,Producto A,93.03,8,744.24
2023-02-08 00:00:00,Producto A,72.49,4,289.96
2023-02-08 01:00:00,Producto B,44.8,10,448.0
2023-02-08 02:00:00,Producto D,54.14,2,108.28
2023-02-08 03:00:00,Producto B,13.0,14,182.0
2023-02-08 04:00:00,Producto B,98.53,8,788.24
2023-02-08 05:00:00,Producto D,68.31,10,683.1
2023-02-08 06:00:00,Producto D,32.11,18,577.98
2023-02-08 07:00:00,Producto D,60.65,15,909.75
2023-02-08 08:00:00,Producto A,15.4,5,77.0
2023-02-08 09:00:00,Producto C,96.75,13,1257.75
2023-02-08 10:00:00,Producto A,21.6,18,388.8
2023-02-08 11:00:00,Producto C,66.56,2,133.12
2023-02-08 12:00:00,Producto A,28.32,13,368.16
2023-02-08 13:00:00,Producto C,73.17,14,1024.38
2023-02-08 14:00:00,Producto A,78.8,10,788.0
2023-02-08 15:00:00,Producto D,68.97,4,275.88
2023-02-08 16:00:00,Producto B,63.38,15,950.7
2023-02-08 17:00:00,Producto A,89.78,8,718.24
2023-02-08 18:00:00,Producto C,12.47,15,187.05
2023-02-08 19:00:00,Producto D,36.44,14,510.15999999999997
2023-02-08 20:00:00,Producto A,28.59,9,257.31
2023-02-08 21:00:00,Producto A,98.86,3,296.58
2023-02-08 22:00:00,Producto D,41.99,15,629.85
2023-02-08 23:00:00,Producto A,74.6,17,1268.1999999999998
